start,end,text,words,speaker
896.617,912.787, It has to do with I think kind of what I was talking about earlier where the older I get the more clearly I see you and I feel so grateful and almost like not indebted because that's like the wrong word but something like that to you and dad for just all you've done for me.,"[{'word': 'It', 'start': np.float64(896.617), 'end': np.float64(896.797), 'score': np.float64(0.869), 'speaker': 'SPEAKER_02'}, {'word': 'has', 'start': np.float64(896.857), 'end': np.float64(897.018), 'score': np.float64(0.783), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(897.038), 'end': np.float64(897.098), 'score': np.float64(0.862), 'speaker': 'SPEAKER_02'}, {'word': 'do', 'start': np.float64(897.158), 'end': np.float64(897.238), 'score': np.float64(1.0), 'speaker': 'SPEAKER_02'}, {'word': 'with', 'start': np.float64(897.278), 'end': np.float64(897.358), 'score': np.float64(0.156), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(897.418), 'end': np.float64(897.479), 'score': np.float64(0.997), 'speaker': 'SPEAKER_02'}, {'word': 'think', 'start': np.float64(897.519), 'end': np.float64(897.699), 'score': np.float64(0.738), 'speaker': 'SPEAKER_02'}, {'word': 'kind', 'start': np.float64(897.739), 'end': np.float64(897.839), 'score': np.float64(0.41), 'speaker': 'SPEAKER_02'}, {'word': 'of', 'start': np.float64(897.859), 'end': np.float64(897.899), 'score': np.float64(0.23), 'speaker': 'SPEAKER_02'}, {'word': 'what', 'start': np.float64(897.939), 'end': np.float64(898.04), 'score': np.float64(0.753), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(898.06), 'end': np.float64(898.08), 'score': np.float64(0.999), 'speaker': 'SPEAKER_02'}, {'word': 'was', 'start': np.float64(898.12), 'end': np.float64(898.2), 'score': np.float64(0.918), 'speaker': 'SPEAKER_02'}, {'word': 'talking', 'start': np.float64(898.24), 'end': np.float64(898.48), 'score': np.float64(0.907), 'speaker': 'SPEAKER_02'}, {'word': 'about', 'start': np.float64(898.521), 'end': np.float64(898.661), 'score': np.float64(0.816), 'speaker': 'SPEAKER_02'}, {'word': 'earlier', 'start': np.float64(898.701), 'end': np.float64(899.082), 'score': np.float64(0.606), 'speaker': 'SPEAKER_02'}, {'word': 'where', 'start': np.float64(899.122), 'end': np.float64(899.502), 'score': np.float64(0.686), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(899.542), 'end': np.float64(900.765), 'score': np.float64(0.876), 'speaker': 'SPEAKER_02'}, {'word': 'older', 'start': np.float64(900.825), 'end': np.float64(901.005), 'score': np.float64(0.812), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(901.045), 'end': np.float64(901.105), 'score': np.float64(0.982), 'speaker': 'SPEAKER_02'}, {'word': 'get', 'start': np.float64(901.145), 'end': np.float64(901.246), 'score': np.float64(0.685), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(901.286), 'end': np.float64(901.446), 'score': np.float64(0.594), 'speaker': 'SPEAKER_02'}, {'word': 'more', 'start': np.float64(901.486), 'end': np.float64(901.686), 'score': np.float64(0.702), 'speaker': 'SPEAKER_02'}, {'word': 'clearly', 'start': np.float64(901.706), 'end': np.float64(902.147), 'score': np.float64(0.805), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(902.207), 'end': np.float64(902.267), 'score': np.float64(0.862), 'speaker': 'SPEAKER_02'}, {'word': 'see', 'start': np.float64(902.388), 'end': np.float64(902.568), 'score': np.float64(0.959), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(902.628), 'end': np.float64(902.768), 'score': np.float64(0.872), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(902.808), 'end': np.float64(902.869), 'score': np.float64(0.333), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(903.77), 'end': np.float64(903.83), 'score': np.float64(0.957), 'speaker': 'SPEAKER_02'}, {'word': 'feel', 'start': np.float64(903.971), 'end': np.float64(904.291), 'score': np.float64(0.87), 'speaker': 'SPEAKER_02'}, {'word': 'so', 'start': np.float64(904.512), 'end': np.float64(904.812), 'score': np.float64(0.893), 'speaker': 'SPEAKER_02'}, {'word': 'grateful', 'start': np.float64(905.233), 'end': np.float64(905.834), 'score': np.float64(0.766), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(906.114), 'end': np.float64(906.195), 'score': np.float64(0.889), 'speaker': 'SPEAKER_02'}, {'word': 'almost', 'start': np.float64(906.235), 'end': np.float64(906.475), 'score': np.float64(0.8), 'speaker': 'SPEAKER_02'}, {'word': 'like', 'start': np.float64(906.515), 'end': np.float64(906.676), 'score': np.float64(0.862), 'speaker': 'SPEAKER_02'}, {'word': 'not', 'start': np.float64(906.756), 'end': np.float64(906.936), 'score': np.float64(0.717), 'speaker': 'SPEAKER_02'}, {'word': 'indebted', 'start': np.float64(907.016), 'end': np.float64(907.497), 'score': np.float64(0.848), 'speaker': 'SPEAKER_02'}, {'word': 'because', 'start': np.float64(907.537), 'end': np.float64(907.717), 'score': np.float64(0.429), 'speaker': 'SPEAKER_02'}, {'word': ""that's"", 'start': np.float64(907.737), 'end': np.float64(907.858), 'score': np.float64(0.314), 'speaker': 'SPEAKER_02'}, {'word': 'like', 'start': np.float64(907.878), 'end': np.float64(907.998), 'score': np.float64(0.884), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(908.038), 'end': np.float64(908.098), 'score': np.float64(0.993), 'speaker': 'SPEAKER_02'}, {'word': 'wrong', 'start': np.float64(908.138), 'end': np.float64(908.359), 'score': np.float64(0.806), 'speaker': 'SPEAKER_02'}, {'word': 'word', 'start': np.float64(908.379), 'end': np.float64(908.559), 'score': np.float64(0.864), 'speaker': 'SPEAKER_02'}, {'word': 'but', 'start': np.float64(908.599), 'end': np.float64(908.719), 'score': np.float64(0.933), 'speaker': 'SPEAKER_02'}, {'word': 'something', 'start': np.float64(908.779), 'end': np.float64(909.1), 'score': np.float64(0.818), 'speaker': 'SPEAKER_02'}, {'word': 'like', 'start': np.float64(909.16), 'end': np.float64(909.32), 'score': np.float64(0.836), 'speaker': 'SPEAKER_02'}, {'word': 'that', 'start': np.float64(909.36), 'end': np.float64(909.581), 'score': np.float64(0.733), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(909.621), 'end': np.float64(910.262), 'score': np.float64(0.96), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(910.302), 'end': np.float64(910.422), 'score': np.float64(0.897), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(910.503), 'end': np.float64(910.563), 'score': np.float64(0.466), 'speaker': 'SPEAKER_02'}, {'word': 'dad', 'start': np.float64(910.583), 'end': np.float64(910.903), 'score': np.float64(0.925), 'speaker': 'SPEAKER_02'}, {'word': 'for', 'start': np.float64(910.983), 'end': np.float64(911.124), 'score': np.float64(0.916), 'speaker': 'SPEAKER_02'}, {'word': 'just', 'start': np.float64(911.164), 'end': np.float64(911.344), 'score': np.float64(0.982), 'speaker': 'SPEAKER_02'}, {'word': 'all', 'start': np.float64(911.685), 'end': np.float64(911.805), 'score': np.float64(0.783), 'speaker': 'SPEAKER_02'}, {'word': ""you've"", 'start': np.float64(911.865), 'end': np.float64(912.065), 'score': np.float64(0.745), 'speaker': 'SPEAKER_02'}, {'word': 'done', 'start': np.float64(912.126), 'end': np.float64(912.346), 'score': np.float64(0.793), 'speaker': 'SPEAKER_02'}, {'word': 'for', 'start': np.float64(912.446), 'end': np.float64(912.586), 'score': np.float64(0.836), 'speaker': 'SPEAKER_02'}, {'word': 'me.', 'start': np.float64(912.667), 'end': np.float64(912.787), 'score': np.float64(0.999), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
913.047,915.412,So I always want to go above and beyond for you and dad.,"[{'word': 'So', 'start': np.float64(913.047), 'end': np.float64(913.167), 'score': np.float64(0.997), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(913.228), 'end': np.float64(913.328), 'score': np.float64(0.724), 'speaker': 'SPEAKER_02'}, {'word': 'always', 'start': np.float64(913.488), 'end': np.float64(913.749), 'score': np.float64(0.57), 'speaker': 'SPEAKER_02'}, {'word': 'want', 'start': np.float64(913.809), 'end': np.float64(913.949), 'score': np.float64(0.641), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(913.969), 'end': np.float64(914.009), 'score': np.float64(0.68), 'speaker': 'SPEAKER_02'}, {'word': 'go', 'start': np.float64(914.049), 'end': np.float64(914.149), 'score': np.float64(0.782), 'speaker': 'SPEAKER_02'}, {'word': 'above', 'start': np.float64(914.209), 'end': np.float64(914.41), 'score': np.float64(0.93), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(914.47), 'end': np.float64(914.55), 'score': np.float64(0.595), 'speaker': 'SPEAKER_02'}, {'word': 'beyond', 'start': np.float64(914.61), 'end': np.float64(914.891), 'score': np.float64(0.914), 'speaker': 'SPEAKER_02'}, {'word': 'for', 'start': np.float64(914.931), 'end': np.float64(915.011), 'score': np.float64(0.991), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(915.031), 'end': np.float64(915.131), 'score': np.float64(0.828), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(915.171), 'end': np.float64(915.231), 'score': np.float64(0.798), 'speaker': 'SPEAKER_02'}, {'word': 'dad.', 'start': np.float64(915.251), 'end': np.float64(915.412), 'score': np.float64(0.561), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
915.432,917.275,It has nothing to do with your age.,"[{'word': 'It', 'start': np.float64(915.432), 'end': np.float64(915.472), 'score': np.float64(0.89), 'speaker': 'SPEAKER_02'}, {'word': 'has', 'start': np.float64(915.512), 'end': np.float64(915.612), 'score': np.float64(0.759), 'speaker': 'SPEAKER_02'}, {'word': 'nothing', 'start': np.float64(915.652), 'end': np.float64(916.193), 'score': np.float64(0.863), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(916.233), 'end': np.float64(916.293), 'score': np.float64(0.746), 'speaker': 'SPEAKER_02'}, {'word': 'do', 'start': np.float64(916.313), 'end': np.float64(916.373), 'score': np.float64(0.752), 'speaker': 'SPEAKER_02'}, {'word': 'with', 'start': np.float64(916.413), 'end': np.float64(916.494), 'score': np.float64(1.0), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(916.534), 'end': np.float64(916.634), 'score': np.float64(0.926), 'speaker': 'SPEAKER_02'}, {'word': 'age.', 'start': np.float64(916.714), 'end': np.float64(917.275), 'score': np.float64(0.897), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
917.626,919.147," Trust me, I don't view you like that yet.","[{'word': 'Trust', 'start': np.float64(917.626), 'end': np.float64(918.006), 'score': np.float64(0.782), 'speaker': 'SPEAKER_01'}, {'word': 'me,', 'start': np.float64(918.046), 'end': np.float64(918.126), 'score': np.float64(0.919), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(918.187), 'end': np.float64(918.227), 'score': np.float64(0.37), 'speaker': 'SPEAKER_02'}, {'word': ""don't"", 'start': np.float64(918.247), 'end': np.float64(918.367), 'score': np.float64(0.747), 'speaker': 'SPEAKER_02'}, {'word': 'view', 'start': np.float64(918.407), 'end': np.float64(918.527), 'score': np.float64(0.871), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(918.547), 'end': np.float64(918.647), 'score': np.float64(0.752), 'speaker': 'SPEAKER_02'}, {'word': 'like', 'start': np.float64(918.687), 'end': np.float64(918.787), 'score': np.float64(0.731), 'speaker': 'SPEAKER_02'}, {'word': 'that', 'start': np.float64(918.827), 'end': np.float64(918.927), 'score': np.float64(0.844), 'speaker': 'SPEAKER_02'}, {'word': 'yet.', 'start': np.float64(918.967), 'end': np.float64(919.147), 'score': np.float64(0.964), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
919.247,923.712,"Once you get 80, 90, and I start bathing you, then you can be like, oh my God, she's bathing me.","[{'word': 'Once', 'start': np.float64(919.247), 'end': np.float64(919.368), 'score': np.float64(0.936), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(919.388), 'end': np.float64(919.488), 'score': np.float64(0.447), 'speaker': 'SPEAKER_02'}, {'word': 'get', 'start': np.float64(919.528), 'end': np.float64(919.628), 'score': np.float64(0.821), 'speaker': 'SPEAKER_02'}, {'word': '80,', 'start': np.float64(919.648), 'end': np.float64(919.708), 'score': np.float64(0.637), 'speaker': 'SPEAKER_02'}, {'word': '90,', 'start': np.float64(919.728), 'end': np.float64(920.248), 'score': np.float64(0.818), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(920.328), 'end': np.float64(920.389), 'score': np.float64(0.731), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(920.469), 'end': np.float64(920.529), 'score': np.float64(0.932), 'speaker': 'SPEAKER_01'}, {'word': 'start', 'start': np.float64(920.549), 'end': np.float64(920.709), 'score': np.float64(0.507), 'speaker': 'SPEAKER_01'}, {'word': 'bathing', 'start': np.float64(920.809), 'end': np.float64(921.229), 'score': np.float64(0.811), 'speaker': 'SPEAKER_02'}, {'word': 'you,', 'start': np.float64(921.269), 'end': np.float64(921.449), 'score': np.float64(0.968), 'speaker': 'SPEAKER_02'}, {'word': 'then', 'start': np.float64(921.49), 'end': np.float64(921.67), 'score': np.float64(0.912), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(921.71), 'end': np.float64(922.17), 'score': np.float64(0.936), 'speaker': 'SPEAKER_02'}, {'word': 'can', 'start': np.float64(922.21), 'end': np.float64(922.31), 'score': np.float64(0.975), 'speaker': 'SPEAKER_02'}, {'word': 'be', 'start': np.float64(922.35), 'end': np.float64(922.41), 'score': np.float64(0.932), 'speaker': 'SPEAKER_02'}, {'word': 'like,', 'start': np.float64(922.53), 'end': np.float64(922.631), 'score': np.float64(0.053), 'speaker': 'SPEAKER_02'}, {'word': 'oh', 'start': np.float64(922.651), 'end': np.float64(922.691), 'score': np.float64(0.376), 'speaker': 'SPEAKER_02'}, {'word': 'my', 'start': np.float64(922.711), 'end': np.float64(922.771), 'score': np.float64(0.629), 'speaker': 'SPEAKER_01'}, {'word': 'God,', 'start': np.float64(922.811), 'end': np.float64(922.971), 'score': np.float64(0.394), 'speaker': 'SPEAKER_01'}, {'word': ""she's"", 'start': np.float64(922.991), 'end': np.float64(923.171), 'score': np.float64(0.509), 'speaker': 'SPEAKER_02'}, {'word': 'bathing', 'start': np.float64(923.211), 'end': np.float64(923.571), 'score': np.float64(0.862), 'speaker': 'SPEAKER_02'}, {'word': 'me.', 'start': np.float64(923.651), 'end': np.float64(923.712), 'score': np.float64(0.469), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
923.732,925.453,Like I can't bathe myself anymore.,"[{'word': 'Like', 'start': np.float64(923.732), 'end': np.float64(923.872), 'score': np.float64(0.89), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(924.052), 'end': np.float64(924.112), 'score': np.float64(0.833), 'speaker': 'SPEAKER_02'}, {'word': ""can't"", 'start': np.float64(924.212), 'end': np.float64(925.013), 'score': np.float64(0.537), 'speaker': 'SPEAKER_02'}, {'word': 'bathe', 'start': np.float64(925.033), 'end': np.float64(925.133), 'score': np.float64(0.005), 'speaker': 'SPEAKER_01'}, {'word': 'myself', 'start': np.float64(925.153), 'end': np.float64(925.273), 'score': np.float64(0.006), 'speaker': 'SPEAKER_01'}, {'word': 'anymore.', 'start': np.float64(925.293), 'end': np.float64(925.453), 'score': np.float64(0.018), 'speaker': 'SPEAKER_01'}]",SPEAKER_02
925.473,926.934,Is that ever really gonna happen?,"[{'word': 'Is', 'start': np.float64(925.473), 'end': np.float64(925.533), 'score': np.float64(0.58), 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': np.float64(925.553), 'end': np.float64(925.693), 'score': np.float64(0.816), 'speaker': 'SPEAKER_01'}, {'word': 'ever', 'start': np.float64(925.753), 'end': np.float64(925.954), 'score': np.float64(0.848), 'speaker': 'SPEAKER_01'}, {'word': 'really', 'start': np.float64(925.994), 'end': np.float64(926.214), 'score': np.float64(0.872), 'speaker': 'SPEAKER_01'}, {'word': 'gonna', 'start': np.float64(926.254), 'end': np.float64(926.434), 'score': np.float64(0.558), 'speaker': 'SPEAKER_01'}, {'word': 'happen?', 'start': np.float64(926.474), 'end': np.float64(926.934), 'score': np.float64(0.937), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
927.755,930.278,"I don't think so, but if it does, I will bathe you.","[{'word': 'I', 'start': np.float64(927.755), 'end': np.float64(928.015), 'score': np.float64(0.87), 'speaker': 'SPEAKER_01'}, {'word': ""don't"", 'start': np.float64(928.056), 'end': np.float64(928.196), 'score': np.float64(0.958), 'speaker': 'SPEAKER_01'}, {'word': 'think', 'start': np.float64(928.236), 'end': np.float64(928.396), 'score': np.float64(0.913), 'speaker': 'SPEAKER_01'}, {'word': 'so,', 'start': np.float64(928.456), 'end': np.float64(928.596), 'score': np.float64(0.92), 'speaker': 'SPEAKER_01'}, {'word': 'but', 'start': np.float64(928.636), 'end': np.float64(928.716), 'score': np.float64(0.963), 'speaker': 'SPEAKER_01'}, {'word': 'if', 'start': np.float64(928.756), 'end': np.float64(928.816), 'score': np.float64(0.884), 'speaker': 'SPEAKER_01'}, {'word': 'it', 'start': np.float64(928.876), 'end': np.float64(928.916), 'score': np.float64(0.581), 'speaker': 'SPEAKER_01'}, {'word': 'does,', 'start': np.float64(928.956), 'end': np.float64(929.417), 'score': np.float64(0.572), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(929.437), 'end': np.float64(929.497), 'score': np.float64(0.99), 'speaker': 'SPEAKER_01'}, {'word': 'will', 'start': np.float64(929.557), 'end': np.float64(929.797), 'score': np.float64(0.93), 'speaker': 'SPEAKER_01'}, {'word': 'bathe', 'start': np.float64(929.897), 'end': np.float64(930.157), 'score': np.float64(0.316), 'speaker': 'SPEAKER_01'}, {'word': 'you.', 'start': np.float64(930.177), 'end': np.float64(930.278), 'score': np.float64(0.543), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
930.418,930.718,I know.,"[{'word': 'I', 'start': np.float64(930.418), 'end': np.float64(930.478), 'score': np.float64(0.993), 'speaker': 'SPEAKER_01'}, {'word': 'know.', 'start': np.float64(930.518), 'end': np.float64(930.718), 'score': np.float64(0.893), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
930.758,935.642,You'll be the only one that will be allowed to do that.,"[{'word': ""You'll"", 'start': np.float64(930.758), 'end': np.float64(931.539), 'score': np.float64(0.852), 'speaker': 'SPEAKER_01'}, {'word': 'be', 'start': np.float64(931.579), 'end': np.float64(931.619), 'score': np.float64(0.73), 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': np.float64(931.659), 'end': np.float64(931.739), 'score': np.float64(0.81), 'speaker': 'SPEAKER_01'}, {'word': 'only', 'start': np.float64(931.799), 'end': np.float64(931.939), 'score': np.float64(0.876), 'speaker': 'SPEAKER_01'}, {'word': 'one', 'start': np.float64(932.019), 'end': np.float64(932.079), 'score': np.float64(0.947), 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': np.float64(932.119), 'end': np.float64(932.219), 'score': np.float64(0.923), 'speaker': 'SPEAKER_01'}, {'word': 'will', 'start': np.float64(932.319), 'end': np.float64(932.48), 'score': np.float64(0.936), 'speaker': 'SPEAKER_01'}, {'word': 'be', 'start': np.float64(932.54), 'end': np.float64(932.68), 'score': np.float64(0.846), 'speaker': 'SPEAKER_01'}, {'word': 'allowed', 'start': np.float64(933.12), 'end': np.float64(933.44), 'score': np.float64(0.312), 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': np.float64(933.48), 'end': np.float64(933.681), 'score': np.float64(0.61), 'speaker': 'SPEAKER_01'}, {'word': 'do', 'start': np.float64(933.741), 'end': np.float64(934.001), 'score': np.float64(0.49), 'speaker': 'SPEAKER_01'}, {'word': 'that.', 'start': np.float64(934.021), 'end': np.float64(935.642), 'score': np.float64(0.503), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
935.662,937.364,"Okay, here's my last.","[{'word': 'Okay,', 'start': np.float64(935.662), 'end': np.float64(936.243), 'score': np.float64(0.855), 'speaker': 'SPEAKER_01'}, {'word': ""here's"", 'start': np.float64(936.323), 'end': np.float64(936.523), 'score': np.float64(0.78), 'speaker': 'SPEAKER_01'}, {'word': 'my', 'start': np.float64(936.623), 'end': np.float64(936.783), 'score': np.float64(0.934), 'speaker': 'SPEAKER_01'}, {'word': 'last.', 'start': np.float64(936.844), 'end': np.float64(937.364), 'score': np.float64(0.894), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
937.904,941.728,"Okay, in what ways do you feel, oh, I love this question.","[{'word': 'Okay,', 'start': np.float64(937.904), 'end': np.float64(938.265), 'score': np.float64(0.72), 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': np.float64(938.325), 'end': np.float64(938.385), 'score': np.float64(0.913), 'speaker': 'SPEAKER_01'}, {'word': 'what', 'start': np.float64(938.465), 'end': np.float64(938.605), 'score': np.float64(0.848), 'speaker': 'SPEAKER_01'}, {'word': 'ways', 'start': np.float64(938.685), 'end': np.float64(939.006), 'score': np.float64(0.85), 'speaker': 'SPEAKER_01'}, {'word': 'do', 'start': np.float64(939.086), 'end': np.float64(939.186), 'score': np.float64(0.992), 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': np.float64(939.226), 'end': np.float64(939.386), 'score': np.float64(0.75), 'speaker': 'SPEAKER_01'}, {'word': 'feel,', 'start': np.float64(939.526), 'end': np.float64(939.886), 'score': np.float64(0.943), 'speaker': 'SPEAKER_01'}, {'word': 'oh,', 'start': np.float64(939.906), 'end': np.float64(939.966), 'score': np.float64(0.666), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(940.907), 'end': np.float64(940.967), 'score': np.float64(0.913), 'speaker': 'SPEAKER_01'}, {'word': 'love', 'start': np.float64(941.027), 'end': np.float64(941.208), 'score': np.float64(0.649), 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': np.float64(941.248), 'end': np.float64(941.368), 'score': np.float64(0.852), 'speaker': 'SPEAKER_01'}, {'word': 'question.', 'start': np.float64(941.408), 'end': np.float64(941.728), 'score': np.float64(0.839), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
